"Package","User","Installed"
"CADStat",27,NA
"CADStat",11,NA
"CADStat",19,NA
"CADStat",59,NA
"CADStat",9,NA
"CADStat",14,NA
"CADStat",8,NA
"CADStat",31,NA
"CADStat",16,NA
"CADStat",36,NA
"CADStat",50,NA
"caGUI",35,NA
"caGUI",62,NA
"caGUI",25,NA
"caGUI",64,NA
"caGUI",34,NA
"caGUI",30,NA
"caGUI",58,NA
"caGUI",42,NA
"caGUI",19,NA
"caGUI",31,NA
"caGUI",40,NA
"caGUI",6,NA
"caGUI",3,NA
"Cairo",37,NA
"Cairo",25,NA
"Cairo",33,NA
"Cairo",61,NA
"Cairo",59,NA
"Cairo",60,NA
"Cairo",9,NA
"Cairo",46,NA
"Cairo",23,NA
"Cairo",3,NA
"Cairo",50,NA
"cairoDevice",1,NA
"cairoDevice",33,NA
"cairoDevice",61,NA
"cairoDevice",21,NA
"cairoDevice",41,NA
"cairoDevice",59,NA
"cairoDevice",60,NA
"cairoDevice",57,NA
"cairoDevice",31,NA
"cairoDevice",16,NA
"cairoDevice",6,NA
"cairoDevice",50,NA
"CalciOMatic",25,NA
"CalciOMatic",1,NA
"CalciOMatic",56,NA
"CalciOMatic",34,NA
"CalciOMatic",61,NA
"CalciOMatic",27,NA
"CalciOMatic",42,NA
"CalciOMatic",11,NA
"CalciOMatic",9,NA
"calib",51,NA
"calib",1,NA
"calib",13,NA
"calib",33,NA
"calib",61,NA
"calib",21,NA
"calib",27,NA
"calib",19,NA
"calib",9,NA
"calib",55,NA
"calib",54,NA
"calib",7,NA
"calib",23,NA
"calib",48,NA
"calibrate",35,NA
"calibrate",37,NA
"calibrate",64,NA
"calibrate",44,NA
"calibrate",4,NA
"calibrate",28,NA
"calibrate",30,NA
"calibrate",21,NA
"calibrate",27,NA
"calibrate",15,NA
"calibrate",45,NA
"calibrator",25,NA
"calibrator",65,NA
"calibrator",56,NA
"calibrator",26,NA
"calibrator",5,NA
"calibrator",11,NA
"calibrator",59,NA
"calibrator",9,NA
"calibrator",14,NA
"calibrator",55,NA
"calibrator",43,NA
"calibrator",54,NA
"calibrator",23,NA
"calibrator",48,NA
"caMassClass",37,NA
"caMassClass",44,NA
"caMassClass",34,NA
"caMassClass",26,NA
"caMassClass",61,NA
"caMassClass",5,NA
"caMassClass",19,NA
"caMassClass",60,NA
"caMassClass",57,NA
"caMassClass",46,NA
"caMassClass",55,NA
"caMassClass",43,NA
"caMassClass",31,NA
"caMassClass",6,NA
"caMassClass",45,NA
"candisc",62,NA
"candisc",51,NA
"candisc",1,NA
"candisc",13,NA
"candisc",30,NA
"candisc",61,NA
"candisc",5,NA
"candisc",21,NA
"candisc",60,NA
"candisc",8,NA
"candisc",16,NA
"candisc",6,NA
"canvas",44,NA
"canvas",1,NA
"canvas",65,NA
"canvas",4,NA
"canvas",13,NA
"canvas",30,NA
"canvas",26,NA
"canvas",5,NA
"canvas",27,NA
"canvas",42,NA
"canvas",55,NA
"canvas",54,NA
"canvas",23,NA
"canvas",16,NA
"canvas",3,NA
"car",37,NA
"car",51,NA
"car",25,NA
"car",65,NA
"car",4,NA
"car",58,NA
"car",41,NA
"car",57,NA
"car",47,NA
"car",9,NA
"car",15,NA
"car",31,NA
"car",54,NA
"CarbonEL",51,NA
"CarbonEL",65,NA
"CarbonEL",58,NA
"CarbonEL",61,NA
"CarbonEL",5,NA
"CarbonEL",21,NA
"CarbonEL",11,NA
"CarbonEL",47,NA
"CarbonEL",9,NA
"CarbonEL",14,NA
"CarbonEL",23,NA
"CarbonEL",6,NA
"care",37,NA
"care",49,NA
"care",25,NA
"care",4,NA
"care",28,NA
"care",63,NA
"care",41,NA
"care",11,NA
"care",19,NA
"care",60,NA
"care",57,NA
"care",8,NA
"care",54,NA
"care",36,NA
"care",48,NA
"care",45,NA
"caret",21,NA
"caret",41,NA
"caret",11,NA
"caret",47,NA
"caret",31,NA
"caret",7,NA
"caret",40,NA
"caret",3,NA
"caroline",37,NA
"caroline",51,NA
"caroline",29,NA
"caroline",21,NA
"caroline",41,NA
"caroline",27,NA
"caroline",42,NA
"caroline",47,NA
"caroline",31,NA
"caroline",54,NA
"cat",37,NA
"cat",64,NA
"cat",1,NA
"cat",65,NA
"cat",58,NA
"cat",9,NA
"cat",8,NA
"cat",55,NA
"cat",54,NA
"cat",16,NA
"catmap",51,NA
"catmap",56,NA
"catmap",30,NA
"catmap",42,NA
"catmap",19,NA
"catmap",59,NA
"catmap",8,NA
"catmap",55,NA
"catmap",6,NA
"catnet",44,NA
"catnet",1,NA
"catnet",56,NA
"catnet",63,NA
"catnet",34,NA
"catnet",58,NA
"catnet",29,NA
"catnet",21,NA
"catnet",19,NA
"catnet",60,NA
"catnet",46,NA
"catnet",14,NA
"catnet",54,NA
"catnet",40,NA
"catnet",36,NA
"catnet",35,NA
"catnet",51,NA
"catnet",49,NA
"catnet",4,NA
"catnet",28,NA
"catnet",58,NA
"catnet",5,NA
"catnet",21,NA
"catnet",11,NA
"catnet",19,NA
"catnet",59,NA
"catnet",60,NA
"catnet",31,NA
"catnet",23,NA
"catnet",6,NA
"catnet",3,NA
"caTools",37,NA
"caTools",62,NA
"caTools",51,NA
"caTools",64,NA
"caTools",28,NA
"caTools",56,NA
"caTools",63,NA
"caTools",30,NA
"caTools",21,NA
"caTools",60,NA
"caTools",57,NA
"caTools",31,NA
"caTools",7,NA
"caTools",16,NA
"caTools",6,NA
"caTools",45,NA
"catR",37,NA
"catR",62,NA
"catR",33,NA
"catR",29,NA
"catR",5,NA
"catR",41,NA
"catR",57,NA
"catR",8,NA
"catR",7,NA
"catR",16,NA
"catR",40,NA
"catR",6,NA
"catR",48,NA
"catR",3,NA
"catspec",62,NA
"catspec",65,NA
"catspec",28,NA
"catspec",56,NA
"catspec",13,NA
"catspec",26,NA
"catspec",21,NA
"catspec",11,NA
"catspec",15,NA
"catspec",31,NA
"catspec",23,NA
"CausalGAM",44,NA
"CausalGAM",34,NA
"CausalGAM",33,NA
"CausalGAM",26,NA
"CausalGAM",27,NA
"CausalGAM",19,NA
"CausalGAM",59,NA
"CausalGAM",14,NA
"CausalGAM",8,NA
"CausalGAM",55,NA
"CausalGAM",15,NA
"CausalGAM",16,NA
"CausalGAM",6,NA
"CausalGAM",36,NA
"CausalGAM",3,NA
"CAVIAR",49,NA
"CAVIAR",64,NA
"CAVIAR",44,NA
"CAVIAR",56,NA
"CAVIAR",13,NA
"CAVIAR",26,NA
"CAVIAR",58,NA
"CAVIAR",5,NA
"CAVIAR",27,NA
"CAVIAR",42,NA
"CAVIAR",11,NA
"CAVIAR",9,NA
"CAVIAR",14,NA
"CAVIAR",8,NA
"CAVIAR",43,NA
"CAVIAR",23,NA
"CAVIAR",6,NA
"CAVIAR",48,NA
"cba",37,NA
"cba",49,NA
"cba",64,NA
"cba",28,NA
"cba",26,NA
"cba",19,NA
"cba",46,NA
"cba",15,NA
"cba",31,NA
"cba",40,NA
"cba",48,NA
"cba",45,NA
"CCA",37,NA
"CCA",64,NA
"CCA",65,NA
"CCA",4,NA
"CCA",34,NA
"CCA",58,NA
"CCA",61,NA
"CCA",19,NA
"CCA",59,NA
"CCA",9,NA
"CCA",43,NA
"CCA",15,NA
"CCA",31,NA
"CCA",54,NA
"CCA",40,NA
"CCA",50,NA
"CCA",45,NA
"ccems",37,NA
"ccems",51,NA
"ccems",49,NA
"ccems",26,NA
"ccems",58,NA
"ccems",61,NA
"ccems",43,NA
"ccems",15,NA
"ccems",31,NA
"ccems",16,NA
"ccems",40,NA
"ccems",6,NA
"ccgarch",49,NA
"ccgarch",65,NA
"ccgarch",26,NA
"ccgarch",5,NA
"ccgarch",41,NA
"ccgarch",27,NA
"ccgarch",59,NA
"ccgarch",57,NA
"ccgarch",55,NA
"ccgarch",23,NA
"ccgarch",40,NA
"ccgarch",36,NA
"ccgarch",48,NA
"ccgarch",3,NA
"cclust",49,NA
"cclust",64,NA
"cclust",65,NA
"cclust",29,NA
"cclust",9,NA
"cclust",43,NA
"cclust",15,NA
"cclust",3,NA
"CCMtools",37,NA
"CCMtools",49,NA
"CCMtools",44,NA
"CCMtools",65,NA
"CCMtools",30,NA
"CCMtools",26,NA
"CCMtools",58,NA
"CCMtools",61,NA
"CCMtools",29,NA
"CCMtools",5,NA
"CCMtools",27,NA
"CCMtools",59,NA
"CCMtools",54,NA
"CCMtools",7,NA
"CCMtools",36,NA
"CCMtools",48,NA
"CCMtools",3,NA
"CCP",62,NA
"CCP",27,NA
"CCP",60,NA
"CCP",54,NA
"CCP",7,NA
"CCP",23,NA
"CCP",6,NA
"CDFt",62,NA
"CDFt",51,NA
"CDFt",13,NA
"CDFt",58,NA
"CDFt",29,NA
"CDFt",5,NA
"CDFt",27,NA
"CDFt",42,NA
"CDFt",7,NA
"CDFt",48,NA
"CDFt",50,NA
"CDNmoney",37,NA
"CDNmoney",62,NA
"CDNmoney",26,NA
"CDNmoney",5,NA
"CDNmoney",27,NA
"CDNmoney",42,NA
"CDNmoney",11,NA
"CDNmoney",19,NA
"CDNmoney",57,NA
"CDNmoney",14,NA
"CDNmoney",54,NA
"CDNmoney",6,NA
"CDNmoney",36,NA
"CellularAutomaton",37,NA
"CellularAutomaton",25,NA
"CellularAutomaton",44,NA
"CellularAutomaton",28,NA
"CellularAutomaton",61,NA
"CellularAutomaton",41,NA
"CellularAutomaton",27,NA
"CellularAutomaton",11,NA
"CellularAutomaton",19,NA
"CellularAutomaton",9,NA
"CellularAutomaton",8,NA
"CellularAutomaton",43,NA
"CellularAutomaton",40,NA
"CellularAutomaton",3,NA
"cellVolumeDist",62,NA
"cellVolumeDist",51,NA
"cellVolumeDist",49,NA
"cellVolumeDist",44,NA
"cellVolumeDist",34,NA
"cellVolumeDist",26,NA
"cellVolumeDist",58,NA
"cellVolumeDist",55,NA
"cellVolumeDist",23,NA
"cellVolumeDist",16,NA
"cellVolumeDist",3,NA
"cellVolumeDist",45,NA
"cem",51,NA
"cem",1,NA
"cem",65,NA
"cem",4,NA
"cem",28,NA
"cem",26,NA
"cem",58,NA
"cem",42,NA
"cem",11,NA
"cem",15,NA
"cem",54,NA
"cem",7,NA
"cem",48,NA
"cem",50,NA
"censReg",35,NA
"censReg",1,NA
"censReg",28,NA
"censReg",63,NA
"censReg",13,NA
"censReg",33,NA
"censReg",5,NA
"censReg",21,NA
"censReg",41,NA
"censReg",11,NA
"censReg",19,NA
"censReg",60,NA
"censReg",9,NA
"censReg",8,NA
"censReg",43,NA
"censReg",15,NA
"censReg",6,NA
"censReg",45,NA
"cfa",35,NA
"cfa",51,NA
"cfa",25,NA
"cfa",64,NA
"cfa",33,NA
"cfa",58,NA
"cfa",21,NA
"cfa",41,NA
"cfa",27,NA
"cfa",19,NA
"cfa",36,NA
"cfa",48,NA
"cfa",3,NA
"cggd",64,NA
"cggd",58,NA
"cggd",29,NA
"cggd",5,NA
"cggd",9,NA
"cggd",46,NA
"cggd",14,NA
"cggd",8,NA
"cggd",43,NA
"cggd",7,NA
"cggd",16,NA
"cggd",40,NA
"cgh",37,NA
"cgh",62,NA
"cgh",44,NA
"cgh",30,NA
"cgh",58,NA
"cgh",29,NA
"cgh",5,NA
"cgh",21,NA
"cgh",59,NA
"cgh",60,NA
"cgh",57,NA
"cgh",40,NA
"cgh",3,NA
"cghFLasso",51,NA
"cghFLasso",34,NA
"cghFLasso",13,NA
"cghFLasso",29,NA
"cghFLasso",11,NA
"cghFLasso",59,NA
"cghFLasso",57,NA
"cghFLasso",9,NA
"cghFLasso",46,NA
"cghFLasso",43,NA
"cghFLasso",31,NA
"cghFLasso",7,NA
"cghFLasso",6,NA
"cghFLasso",36,NA
"cghFLasso",48,NA
"cghFLasso",50,NA
"CGIwithR",35,NA
"CGIwithR",37,NA
"CGIwithR",21,NA
"CGIwithR",47,NA
"CGIwithR",54,NA
"CGIwithR",6,NA
"CGIwithR",36,NA
"CGIwithR",3,NA
"ChainLadder",35,NA
"ChainLadder",62,NA
"ChainLadder",65,NA
"ChainLadder",56,NA
"ChainLadder",13,NA
"ChainLadder",61,NA
"ChainLadder",19,NA
"ChainLadder",47,NA
"ChainLadder",46,NA
"ChainLadder",14,NA
"ChainLadder",55,NA
"ChainLadder",3,NA
"ChainLadder",45,NA
"changeLOS",35,NA
"changeLOS",62,NA
"changeLOS",56,NA
"changeLOS",63,NA
"changeLOS",33,NA
"changeLOS",30,NA
"changeLOS",60,NA
"changeLOS",46,NA
"changeLOS",8,NA
"changeLOS",15,NA
"changeLOS",54,NA
"changeLOS",16,NA
"changeLOS",48,NA
"charlson",35,NA
"charlson",4,NA
"charlson",28,NA
"charlson",13,NA
"charlson",30,NA
"charlson",58,NA
"charlson",27,NA
"charlson",47,NA
"charlson",8,NA
"charlson",16,NA
"charlson",40,NA
"charlson",36,NA
"charlson",45,NA
"cheb",25,NA
"cheb",44,NA
"cheb",1,NA
"cheb",34,NA
"cheb",33,NA
"cheb",30,NA
"cheb",61,NA
"cheb",27,NA
"cheb",19,NA
"cheb",46,NA
"cheb",43,NA
"cheb",3,NA
"chemCal",49,NA
"chemCal",41,NA
"chemCal",11,NA
"chemCal",55,NA
"chemometrics",35,NA
"chemometrics",64,NA
"chemometrics",27,NA
"chemometrics",19,NA
"chemometrics",59,NA
"chemometrics",47,NA
"chemometrics",55,NA
"chemometrics",54,NA
"chemometrics",23,NA
"chemometrics",36,NA
"CHNOSZ",51,NA
"CHNOSZ",49,NA
"CHNOSZ",44,NA
"CHNOSZ",1,NA
"CHNOSZ",28,NA
"CHNOSZ",63,NA
"CHNOSZ",47,NA
"CHNOSZ",9,NA
"CHNOSZ",14,NA
"CHNOSZ",55,NA
"CHNOSZ",15,NA
"CHNOSZ",31,NA
"CHNOSZ",23,NA
"CHNOSZ",48,NA
"CHNOSZ",45,NA
"choplump",64,NA
"choplump",44,NA
"choplump",11,NA
"choplump",46,NA
"chplot",49,NA
"chplot",25,NA
"chplot",64,NA
"chplot",44,NA
"chplot",63,NA
"chplot",34,NA
"chplot",58,NA
"chplot",19,NA
"chplot",60,NA
"chplot",14,NA
"chplot",8,NA
"chplot",55,NA
"chplot",54,NA
"chplot",6,NA
"chplot",36,NA
"chplot",3,NA
"chplot",50,NA
"chron",1,NA
"chron",34,NA
"chron",13,NA
"chron",58,NA
"chron",59,NA
"chron",14,NA
"chron",43,NA
"chron",54,NA
"chron",40,NA
"chron",50,NA
"CHsharp",62,NA
"CHsharp",64,NA
"CHsharp",44,NA
"CHsharp",4,NA
"CHsharp",56,NA
"CHsharp",63,NA
"CHsharp",33,NA
"CHsharp",5,NA
"CHsharp",41,NA
"CHsharp",11,NA
"CHsharp",60,NA
"CHsharp",57,NA
"CHsharp",15,NA
"CHsharp",54,NA
"CHsharp",23,NA
"CHsharp",16,NA
"CHsharp",36,NA
"cimis",33,NA
"cimis",27,NA
"cimis",11,NA
"cimis",57,NA
"cimis",9,NA
"cimis",8,NA
"cimis",43,NA
"cimis",16,NA
"cimis",48,NA
"CircNNTSR",62,NA
"CircNNTSR",49,NA
"CircNNTSR",64,NA
"CircNNTSR",56,NA
"CircNNTSR",61,NA
"CircNNTSR",29,NA
"CircNNTSR",21,NA
"CircNNTSR",41,NA
"CircNNTSR",11,NA
"CircNNTSR",57,NA
"CircNNTSR",9,NA
"CircNNTSR",46,NA
"CircNNTSR",43,NA
"CircNNTSR",15,NA
"CircSpatial",64,NA
"CircSpatial",1,NA
"CircSpatial",65,NA
"CircSpatial",13,NA
"CircSpatial",41,NA
"CircSpatial",60,NA
"CircSpatial",15,NA
"CircStats",51,NA
"CircStats",44,NA
"CircStats",65,NA
"CircStats",13,NA
"CircStats",33,NA
"CircStats",30,NA
"CircStats",58,NA
"CircStats",29,NA
"CircStats",23,NA
"CircStats",16,NA
"CircStats",48,NA
"CircStats",3,NA
"CircStats",50,NA
"circular",62,NA
"circular",44,NA
"circular",65,NA
"circular",28,NA
"circular",56,NA
"circular",34,NA
"circular",26,NA
"circular",29,NA
"circular",21,NA
"circular",19,NA
"circular",59,NA
"circular",14,NA
"circular",54,NA
"circular",7,NA
"circular",16,NA
"circular",6,NA
"circular",50,NA
"class",44,NA
"class",1,NA
"class",65,NA
"class",21,NA
"class",19,NA
"class",59,NA
"class",47,NA
"class",46,NA
"class",14,NA
"class",55,NA
"class",43,NA
"class",15,NA
"class",54,NA
"class",7,NA
"class",48,NA
"class",50,NA
"classGraph",62,NA
"classGraph",33,NA
"classGraph",21,NA
"classGraph",47,NA
"classGraph",43,NA
"classGraph",7,NA
"classGraph",23,NA
"classGraph",16,NA
"classGraph",40,NA
"classGraph",48,NA
"classifly",51,NA
"classifly",65,NA
"classifly",34,NA
"classifly",30,NA
"classifly",26,NA
"classifly",58,NA
"classifly",47,NA
"classifly",14,NA
"classifly",31,NA
"classifly",54,NA
"classifly",40,NA
"classifly",6,NA
"classifly",48,NA
"classInt",62,NA
"classInt",51,NA
"classInt",64,NA
"classInt",4,NA
"classInt",30,NA
"classInt",58,NA
"classInt",19,NA
"classInt",59,NA
"classInt",57,NA
"classInt",55,NA
"classInt",43,NA
"classInt",15,NA
"classInt",6,NA
"classInt",50,NA
"clim.pact",37,NA
"clim.pact",49,NA
"clim.pact",4,NA
"clim.pact",33,NA
"clim.pact",30,NA
"clim.pact",58,NA
"clim.pact",29,NA
"clim.pact",27,NA
"clim.pact",42,NA
"clim.pact",23,NA
"clim.pact",16,NA
"clim.pact",40,NA
"clim.pact",45,NA
"climatol",62,NA
"climatol",51,NA
"climatol",25,NA
"climatol",65,NA
"climatol",28,NA
"climatol",56,NA
"climatol",26,NA
"climatol",5,NA
"climatol",41,NA
"climatol",42,NA
"climatol",15,NA
"climatol",31,NA
"climatol",7,NA
"climatol",16,NA
"climatol",48,NA
"climatol",50,NA
"clinfun",44,NA
"clinfun",4,NA
"clinfun",26,NA
"clinfun",61,NA
"clinfun",57,NA
"clinfun",8,NA
"clinfun",16,NA
"clinfun",50,NA
"clinfun",45,NA
"ClinicalRobustPriors",25,NA
"ClinicalRobustPriors",4,NA
"ClinicalRobustPriors",28,NA
"ClinicalRobustPriors",21,NA
"ClinicalRobustPriors",41,NA
"ClinicalRobustPriors",19,NA
"ClinicalRobustPriors",57,NA
"ClinicalRobustPriors",9,NA
"ClinicalRobustPriors",8,NA
"ClinicalRobustPriors",31,NA
"ClinicalRobustPriors",7,NA
"ClinicalRobustPriors",6,NA
"ClinicalRobustPriors",48,NA
"ClinicalRobustPriors",3,NA
"ClinicalRobustPriors",45,NA
"clinsig",35,NA
"clinsig",51,NA
"clinsig",65,NA
"clinsig",63,NA
"clinsig",26,NA
"clinsig",29,NA
"clinsig",21,NA
"clinsig",27,NA
"clinsig",42,NA
"clinsig",11,NA
"clinsig",19,NA
"clinsig",60,NA
"clinsig",54,NA
"clinsig",48,NA
"clue",51,NA
"clue",13,NA
"clue",26,NA
"clue",61,NA
"clue",42,NA
"clue",59,NA
"clue",55,NA
"clue",16,NA
"clue",36,NA
"clues",35,NA
"clues",49,NA
"clues",4,NA
"clues",13,NA
"clues",27,NA
"clues",42,NA
"clues",59,NA
"clues",8,NA
"clues",15,NA
"cluster",62,NA
"cluster",51,NA
"cluster",1,NA
"cluster",4,NA
"cluster",28,NA
"cluster",56,NA
"cluster",34,NA
"cluster",21,NA
"cluster",27,NA
"cluster",42,NA
"cluster",19,NA
"cluster",46,NA
"cluster",8,NA
"cluster",55,NA
"cluster",31,NA
"cluster",31,NA
"cluster",16,NA
"cluster",48,NA
"clusterCons",37,NA
"clusterCons",1,NA
"clusterCons",65,NA
"clusterCons",4,NA
"clusterCons",56,NA
"clusterCons",34,NA
"clusterCons",41,NA
"clusterCons",42,NA
"clusterCons",55,NA
"clusterCons",40,NA
"clusterCons",48,NA
"clusterfly",1,NA
"clusterfly",4,NA
"clusterfly",56,NA
"clusterfly",63,NA
"clusterfly",33,NA
"clusterfly",42,NA
"clusterfly",11,NA
"clusterfly",46,NA
"clusterfly",43,NA
"clusterfly",15,NA
"clusterfly",48,NA
"clusterfly",3,NA
"clusterGeneration",62,NA
"clusterGeneration",51,NA
"clusterGeneration",49,NA
"clusterGeneration",28,NA
"clusterGeneration",56,NA
"clusterGeneration",13,NA
"clusterGeneration",30,NA
"clusterGeneration",61,NA
"clusterGeneration",19,NA
"clusterGeneration",57,NA
"clusterGeneration",9,NA
"clusterGeneration",46,NA
"clusterGeneration",54,NA
"clusterGeneration",16,NA
"clusterGeneration",36,NA
"clusterGeneration",3,NA
"clusterGeneration",45,NA
"clusterRepro",35,NA
"clusterRepro",37,NA
"clusterRepro",51,NA
"clusterRepro",49,NA
"clusterRepro",25,NA
"clusterRepro",64,NA
"clusterRepro",4,NA
"clusterRepro",63,NA
"clusterRepro",58,NA
"clusterRepro",61,NA
"clusterRepro",11,NA
"clusterRepro",47,NA
"clusterRepro",9,NA
"clusterRepro",14,NA
"clusterRepro",54,NA
"clusterRepro",23,NA
"clusterRepro",16,NA
"clusterRepro",36,NA
"clusterSim",35,NA
"clusterSim",64,NA
"clusterSim",44,NA
"clusterSim",4,NA
"clusterSim",63,NA
"clusterSim",34,NA
"clusterSim",13,NA
"clusterSim",21,NA
"clusterSim",60,NA
"clusterSim",57,NA
"clusterSim",9,NA
"clusterSim",46,NA
"clusterSim",15,NA
"clusterSim",7,NA
"clusterSim",48,NA
"clusterSim",45,NA
"clustTool",62,NA
"clustTool",51,NA
"clustTool",64,NA
"clustTool",1,NA
"clustTool",65,NA
"clustTool",13,NA
"clustTool",21,NA
"clustTool",31,NA
"clustTool",54,NA
"clustTool",23,NA
"clustTool",16,NA
"clustTool",40,NA
"clustTool",48,NA
"clustTool",50,NA
"clustvarsel",62,NA
"clustvarsel",1,NA
"clustvarsel",65,NA
"clustvarsel",56,NA
"clustvarsel",63,NA
"clustvarsel",34,NA
"clustvarsel",61,NA
"clustvarsel",42,NA
"clustvarsel",19,NA
"clustvarsel",59,NA
"clustvarsel",60,NA
"clustvarsel",46,NA
"clustvarsel",48,NA
"clustvarsel",45,NA
"clv",49,NA
"clv",65,NA
"clv",28,NA
"clv",33,NA
"clv",30,NA
"clv",26,NA
"clv",5,NA
"clv",21,NA
"clv",41,NA
"clv",60,NA
"clv",57,NA
"clv",47,NA
"clv",8,NA
"clv",15,NA
"clv",7,NA
"clv",45,NA
"clValid",25,NA
"clValid",63,NA
"clValid",30,NA
"clValid",26,NA
"clValid",59,NA
"clValid",47,NA
"clValid",14,NA
"clValid",55,NA
"clValid",43,NA
"clValid",15,NA
"clValid",54,NA
"cmaes",44,NA
"cmaes",1,NA
"cmaes",65,NA
"cmaes",4,NA
"cmaes",28,NA
"cmaes",58,NA
"cmaes",5,NA
"cmaes",11,NA
"cmaes",57,NA
"cmaes",46,NA
"cmaes",54,NA
"cmaes",48,NA
"CMC",37,NA
"CMC",51,NA
"CMC",64,NA
"CMC",44,NA
"CMC",1,NA
"CMC",65,NA
"CMC",63,NA
"CMC",5,NA
"CMC",14,NA
"CMC",55,NA
"CMC",54,NA
"CMC",40,NA
"CMC",6,NA
"CMC",48,NA
"CMC",50,NA
"cmm",37,NA
"cmm",62,NA
"cmm",49,NA
"cmm",64,NA
"cmm",33,NA
"cmm",29,NA
"cmm",5,NA
"cmm",42,NA
"cmm",11,NA
"cmm",19,NA
"cmm",59,NA
"cmm",60,NA
"cmm",9,NA
"cmm",14,NA
"cmm",48,NA
"cmprsk",37,NA
"cmprsk",62,NA
"cmprsk",49,NA
"cmprsk",65,NA
"cmprsk",63,NA
"cmprsk",34,NA
"cmprsk",13,NA
"cmprsk",30,NA
"cmprsk",21,NA
"cmprsk",41,NA
"cmprsk",42,NA
"cmprsk",23,NA
"cmprsk",36,NA
"cmprsk",3,NA
"cmprsk",50,NA
"cmprskContin",35,NA
"cmprskContin",37,NA
"cmprskContin",25,NA
"cmprskContin",1,NA
"cmprskContin",28,NA
"cmprskContin",34,NA
"cmprskContin",58,NA
"cmprskContin",29,NA
"cmprskContin",5,NA
"cmprskContin",42,NA
"cmprskContin",11,NA
"cmprskContin",8,NA
"cmprskContin",55,NA
"cmprskContin",43,NA
"cmprskContin",23,NA
"cmrutils",37,NA
"cmrutils",62,NA
"cmrutils",51,NA
"cmrutils",49,NA
"cmrutils",33,NA
"cmrutils",58,NA
"cmrutils",42,NA
"cmrutils",19,NA
"cmrutils",59,NA
"cmrutils",14,NA
"cmrutils",6,NA
"cmrutils",36,NA
"cmrutils",48,NA
"cmrutils",45,NA
"CNVassoc",64,NA
"CNVassoc",65,NA
"CNVassoc",4,NA
"CNVassoc",13,NA
"CNVassoc",61,NA
"CNVassoc",11,NA
"CNVassoc",19,NA
"CNVassoc",59,NA
"CNVassoc",54,NA
"CNVassoc",16,NA
"CNVassoc",3,NA
"coarseDataTools",37,NA
"coarseDataTools",62,NA
"coarseDataTools",65,NA
"coarseDataTools",63,NA
"coarseDataTools",34,NA
"coarseDataTools",29,NA
"coarseDataTools",5,NA
"coarseDataTools",11,NA
"coarseDataTools",19,NA
"coarseDataTools",60,NA
"coarseDataTools",57,NA
"coarseDataTools",46,NA
"coarseDataTools",8,NA
"coarseDataTools",31,NA
"coarseDataTools",6,NA
"coarseDataTools",3,NA
"cobs",49,NA
"cobs",34,NA
"cobs",13,NA
"cobs",33,NA
"cobs",30,NA
"cobs",26,NA
"cobs",21,NA
"cobs",59,NA
"cobs",47,NA
"cobs",9,NA
"cobs",36,NA
"cobs99",37,NA
"cobs99",44,NA
"cobs99",65,NA
"cobs99",61,NA
"cobs99",60,NA
"cobs99",46,NA
"cobs99",55,NA
"cobs99",15,NA
"cobs99",16,NA
"cobs99",40,NA
"cobs99",48,NA
"CoCo",35,NA
"CoCo",44,NA
"CoCo",61,NA
"CoCo",41,NA
"CoCo",57,NA
"CoCo",47,NA
"CoCo",9,NA
"CoCo",46,NA
"CoCo",8,NA
"CoCo",7,NA
"CoCo",16,NA
"CoCo",3,NA
"CoCoCg",49,NA
"CoCoCg",56,NA
"CoCoCg",13,NA
"CoCoCg",33,NA
"CoCoCg",58,NA
"CoCoCg",19,NA
"CoCoCg",59,NA
"CoCoCg",46,NA
"CoCoCg",15,NA
"CoCoCg",31,NA
"CoCoCg",7,NA
"CoCoCg",6,NA
"CoCoGraph",51,NA
"CoCoGraph",25,NA
"CoCoGraph",63,NA
"CoCoGraph",34,NA
"CoCoGraph",30,NA
"CoCoGraph",58,NA
"CoCoGraph",42,NA
"CoCoGraph",11,NA
"CoCoGraph",59,NA
"CoCoGraph",14,NA
"CoCoGraph",8,NA
"CoCoGraph",55,NA
"CoCoGraph",31,NA
"CoCoGraph",7,NA
"CoCoGraph",48,NA
"CoCoGraph",3,NA
"cocorresp",37,NA
"cocorresp",33,NA
"cocorresp",30,NA
"cocorresp",59,NA
"cocorresp",47,NA
"cocorresp",46,NA
"cocorresp",8,NA
"cocorresp",16,NA
"cocorresp",40,NA
"cocorresp",3,NA
"cocorresp",50,NA
"coda",25,NA
"coda",4,NA
"coda",56,NA
"coda",63,NA
"coda",13,NA
"coda",61,NA
"coda",27,NA
"coda",60,NA
"coda",9,NA
"coda",43,NA
"coda",15,NA
"coda",31,NA
"coda",31,NA
"coda",50,NA
"codep",64,NA
"codep",4,NA
"codep",28,NA
"codep",33,NA
"codep",5,NA
"codep",57,NA
"codep",55,NA
"codep",31,NA
"codep",7,NA
"codep",40,NA
"codetools",51,NA
"codetools",25,NA
"codetools",1,NA
"codetools",34,NA
"codetools",13,NA
"codetools",33,NA
"codetools",26,NA
"codetools",5,NA
"codetools",21,NA
"codetools",46,NA
"codetools",14,NA
"codetools",8,NA
"codetools",15,NA
"codetools",31,NA
"codetools",31,NA
"codetools",16,NA
"codetools",50,NA
"codetools",45,NA
"coenoflex",37,NA
"coenoflex",49,NA
"coenoflex",64,NA
